Active users,New users,Message rate,Media sharing,Spam ratio,User sentiment,Server load,Time of day,Latency,Bandwidth usage,Traffic state,Optimal Route,Message type
975,19,51,0.59,0.23,negative,11,Night,56,55.79,High,Route C,image
8826,511,1125,0.3,0.19,negative,10,Evening,25,99.25,Low,Route B,video
22297,1286,3087,0.58,0.05,positive,36,Evening,29,219.93,Medium,Route A,image
11662,541,1994,0.42,0.04,positive,30,Morning,124,111.75,High,Route C,image
38476,2135,3659,0.37,0.2,negative,37,Morning,45,272.46,Medium,Route C,image
45902,1855,8365,0.12,0.03,positive,83,Night,173,317.8,High,Route C,text
34949,1785,4686,0.3,0.03,positive,57,Morning,156,234.34,High,Route C,video
43881,875,8076,0.13,0.02,positive,79,Evening,69,322.8,Medium,Route C,text
7759,178,702,0.22,0.02,positive,18,Morning,37,80.65,Low,Route A,text
27380,738,4569,0.54,0.05,neutral,41,Morning,87,224.9,High,Route C,text
31382,1420,4483,0.22,0.04,neutral,49,Evening,67,236.88,Medium,Route A,spam
36354,1717,5689,0.57,0.19,negative,46,Afternoon,32,311.13,Low,Route A,image
21953,733,1453,0.28,0.03,positive,19,Evening,85,161.58,High,Route C,text
3564,221,189,0.45,0.08,neutral,17,Morning,34,62.88,Low,Route A,text
29113,1732,5518,0.24,0.1,neutral,59,Morning,94,217.25,High,Route C,image
36904,1373,6252,0.42,0.09,neutral,60,Afternoon,42,271.46,Low,Route A,text
20677,42,1965,0.11,0.07,neutral,30,Afternoon,32,143.31,Low,Route A,text
15427,64,1880,0.48,0.04,positive,13,Night,16,131.97,Low,Route A,text
13743,1081,992,0.43,0.09,neutral,25,Evening,23,125.6,Low,Route A,text
44978,3888,7203,0.17,0.23,negative,59,Morning,192,298.22,High,Route C,spam
25107,1993,3994,0.15,0.01,positive,33,Evening,67,165.05,Medium,Route C,text
25853,1394,3223,0.13,0.16,negative,36,Evening,51,160.59,Low,Route A,image
36785,685,5513,0.2,0.05,neutral,59,Morning,39,276.98,Medium,Route C,text
29339,457,2509,0.46,0.16,negative,43,Evening,146,221.53,High,Route C,text
17599,574,1327,0.55,0.06,neutral,32,Evening,59,138.07,High,Route C,text
19796,827,2010,0.5,0.05,neutral,25,Morning,55,187.62,Medium,Route C,spam
21775,1951,1166,0.6,0.09,negative,33,Evening,72,181.88,Medium,Route B,text
15245,131,423,0.43,0.04,neutral,29,Night,33,110.01,Medium,Route B,text
45267,1868,8788,0.47,0.08,neutral,58,Evening,30,350.36,Low,Route A,text
37864,310,5428,0.14,0.03,positive,49,Night,92,252.06,High,Route A,text
1422,77,176,0.44,0.15,negative,10,Morning,137,69.82,High,Route C,image
28639,1025,5398,0.17,0.04,positive,41,Morning,57,225.9,Low,Route A,text
2746,193,54,0.45,0.09,neutral,10,Night,36,68.41,High,Route C,text
4368,127,347,0.23,0.23,negative,10,Afternoon,124,51.63,High,Route C,text
18909,848,2780,0.06,0.18,negative,42,Morning,45,132.07,Medium,Route C,spam
11872,344,1089,0.13,0.01,positive,26,Afternoon,147,67.56,High,Route C,image
21333,537,3011,0.06,0.05,positive,40,Night,51,129.02,Low,Route A,text
31141,1205,2143,0.23,0.06,neutral,48,Afternoon,149,212.7,High,Route A,text
20756,2020,1306,0.18,0.03,positive,29,Afternoon,19,132.78,Low,Route A,text
11154,100,1047,0.26,0.14,negative,10,Night,19,109.85,Medium,Route A,image
6356,550,573,0.4,0.01,positive,18,Evening,70,69.12,Medium,Route C,text
30919,521,3760,0.14,0.13,negative,43,Afternoon,42,205.18,Medium,Route B,text
18989,1314,1100,0.39,0.16,negative,21,Night,63,129.44,High,Route A,text
3629,292,265,0.13,0.1,negative,10,Evening,20,27.33,Medium,Route B,image
37563,1377,5072,0.4,0.06,neutral,64,Evening,97,295.77,High,Route A,image
6838,273,782,0.14,0.21,negative,10,Evening,26,64.24,Low,Route A,image
22457,2212,491,0.12,0.03,positive,13,Afternoon,18,131.99,Low,Route A,spam
25260,1868,3332,0.24,0.25,negative,24,Morning,83,176.61,Medium,Route C,text
2698,80,457,0.12,0.09,neutral,10,Night,9,15.61,Low,Route A,image
6032,402,445,0.37,0.02,positive,10,Afternoon,36,76.37,Medium,Route C,video
32963,3138,6325,0.09,0.03,positive,65,Night,147,251.88,High,Route B,spam
25044,336,4895,0.25,0.08,neutral,41,Evening,24,212.74,Low,Route B,video
46006,371,7321,0.05,0.1,neutral,60,Afternoon,31,315.91,Low,Route A,text
43210,2220,6378,0.21,0.03,neutral,71,Evening,51,283.37,Low,Route A,spam
22941,2209,1709,0.25,0.13,negative,29,Morning,25,149.77,Low,Route B,text
10058,539,970,0.08,0.07,neutral,19,Night,17,68.79,Low,Route A,video
3352,128,412,0.35,0.08,negative,14,Morning,51,68.13,Medium,Route B,image
17338,1255,381,0.42,0.08,neutral,16,Morning,133,132.95,High,Route C,text
22088,1135,935,0.05,0.02,positive,34,Evening,165,112.39,High,Route C,text
19085,727,1167,0.16,0.14,negative,31,Evening,27,117.51,Medium,Route C,text
35448,2481,2500,0.17,0.19,negative,44,Morning,52,202.02,Medium,Route A,text
16646,828,2955,0.41,0.04,positive,32,Night,34,161.71,Medium,Route C,text
17025,1378,417,0.54,0.11,negative,21,Morning,33,129.62,Medium,Route B,text
23401,1097,789,0.26,0.17,negative,24,Afternoon,97,150.1,High,Route C,image
36653,2432,6204,0.49,0.04,neutral,54,Night,38,287.03,Low,Route A,text
35087,1346,4925,0.23,0.04,positive,53,Afternoon,64,230.35,Medium,Route C,image
47992,1404,2649,0.19,0.02,positive,60,Night,145,289.39,High,Route B,text
44828,3946,1577,0.54,0.08,neutral,53,Evening,192,298.46,High,Route C,spam
15126,711,726,0.57,0.02,positive,10,Afternoon,118,134.74,High,Route C,text
6776,636,1022,0.25,0.04,positive,10,Morning,94,85.17,High,Route C,text
12595,481,1233,0.5,0.1,negative,19,Morning,54,132.22,Medium,Route C,text
17622,890,2423,0.5,0.09,neutral,37,Afternoon,57,178.99,Medium,Route C,image
21185,1093,4000,0.3,0.23,negative,20,Night,69,182.49,Medium,Route A,video
21571,1250,1882,0.2,0.01,positive,21,Afternoon,41,143.86,Medium,Route C,video
6952,387,670,0.23,0.04,neutral,10,Morning,32,69.72,High,Route C,image
20056,1362,2136,0.14,0.08,negative,38,Evening,88,135.75,High,Route A,text
31814,805,3434,0.54,0.05,positive,29,Evening,19,242.39,Low,Route A,video
16661,909,619,0.5,0.07,neutral,25,Morning,22,152.4,Low,Route A,text
7435,496,916,0.42,0.17,negative,22,Evening,91,103.24,High,Route C,text
7669,301,1275,0.44,0.08,neutral,16,Night,124,76.34,High,Route C,text
9279,587,203,0.5,0.05,neutral,10,Morning,21,90.76,Medium,Route C,text
32656,1828,2906,0.19,0.09,negative,42,Afternoon,136,222.38,High,Route B,image
14352,952,867,0.47,0.05,neutral,10,Evening,56,117.69,High,Route C,text
40433,3614,4305,0.15,0.08,neutral,65,Evening,77,253.85,Medium,Route C,text
45639,1626,9102,0.29,0.02,positive,63,Night,46,341.72,Medium,Route C,spam
40019,2491,1418,0.39,0.16,negative,36,Evening,28,251.44,Low,Route A,video
47390,2422,2386,0.08,0.03,neutral,67,Night,46,252.23,Medium,Route A,text
13485,831,2001,0.05,0.09,neutral,10,Evening,35,97.07,Low,Route A,text
40403,3108,1249,0.34,0.05,neutral,46,Afternoon,64,239.59,Medium,Route B,text
33209,3088,1204,0.18,0.03,positive,47,Afternoon,63,187.59,Medium,Route A,text
18522,581,1994,0.21,0.09,neutral,11,Afternoon,26,136.18,Low,Route A,text
41029,2564,8089,0.07,0.04,neutral,62,Morning,66,290.29,Medium,Route A,text
3732,123,268,0.54,0.02,positive,10,Evening,49,75.8,Medium,Route A,text
21673,1099,2354,0.45,0.2,negative,37,Morning,23,166.43,Low,Route C,text
28344,2436,2953,0.46,0.03,positive,35,Evening,62,206.77,Medium,Route C,text
11653,559,645,0.36,0.02,positive,23,Afternoon,42,99.28,Medium,Route B,image
39651,569,5386,0.59,0.02,positive,66,Night,42,305.75,Low,Route A,text
37911,1872,5564,0.48,0.07,neutral,51,Evening,37,289.29,Low,Route C,text
40271,3359,3572,0.17,0.08,neutral,49,Morning,104,273.6,High,Route B,text
9823,698,1648,0.07,0.04,positive,10,Evening,90,88.44,High,Route C,video
28300,1803,1152,0.34,0.04,positive,31,Night,28,173.12,Low,Route A,video
2262,121,68,0.43,0.1,neutral,11,Night,29,55.31,Low,Route A,text
9053,556,1487,0.09,0.02,positive,14,Night,84,68.4,High,Route C,image
16152,1068,2674,0.2,0.04,neutral,36,Morning,33,109.85,Low,Route A,text
20702,660,2273,0.22,0.23,negative,14,Night,72,143.29,High,Route B,spam
23110,747,3467,0.28,0.06,neutral,21,Night,88,198.1,High,Route A,image
11886,499,1075,0.3,0.06,neutral,28,Evening,78,88.64,Medium,Route A,text
31310,574,4228,0.08,0.05,positive,29,Afternoon,42,200.39,Medium,Route B,text
7453,659,1078,0.49,0.02,positive,10,Evening,102,98.72,High,Route B,text
48283,2816,3429,0.5,0.13,negative,45,Night,96,335.89,High,Route C,text
916,30,100,0.41,0.06,neutral,10,Morning,103,35.38,High,Route C,text
42607,552,1324,0.32,0.16,negative,59,Evening,106,242.38,High,Route C,text
29038,1391,5582,0.51,0.06,neutral,53,Night,76,233.21,Medium,Route C,image
18616,545,2029,0.26,0.09,neutral,28,Evening,76,130.59,High,Route C,text
17974,739,380,0.59,0.1,neutral,10,Morning,17,165.25,Low,Route A,image
49503,4110,2857,0.58,0.05,neutral,44,Evening,177,317.98,High,Route A,spam
36060,2094,4309,0.27,0.1,negative,51,Night,43,247.25,Medium,Route C,text
10768,868,392,0.59,0.01,positive,10,Evening,69,118.13,High,Route C,text
14725,357,1058,0.48,0.03,positive,28,Night,82,145.68,High,Route C,text
25714,572,4547,0.31,0.07,neutral,34,Night,115,192.06,High,Route A,text
20233,74,2951,0.15,0.02,positive,43,Morning,182,149.21,High,Route C,video
20822,953,4063,0.45,0.03,positive,34,Night,122,207.07,High,Route C,image
41556,2299,7724,0.08,0.25,negative,56,Night,31,301.42,Low,Route B,text
9887,369,1599,0.43,0.05,neutral,10,Evening,41,99.13,Medium,Route C,text
40877,1507,4542,0.49,0.2,negative,47,Evening,65,281.82,Medium,Route C,text
1962,79,68,0.16,0.21,negative,10,Evening,58,38.17,Medium,Route A,text
27260,2555,5103,0.2,0.07,neutral,48,Morning,67,217.82,Medium,Route B,image
41259,911,2774,0.2,0.03,positive,55,Morning,28,271.48,Low,Route C,spam
37669,2927,3290,0.53,0.06,neutral,48,Night,94,276.32,High,Route B,text
28686,2826,574,0.59,0.06,neutral,28,Night,45,222.06,Low,Route A,text
18585,179,3107,0.32,0.07,neutral,27,Night,35,138.91,Low,Route A,text
20088,434,3279,0.27,0.09,negative,43,Afternoon,38,152.48,Low,Route A,text
28789,779,2918,0.45,0.01,positive,33,Afternoon,95,215.41,High,Route C,text
43757,3481,6748,0.46,0.08,neutral,59,Night,33,333.43,Low,Route B,image
40139,2976,2027,0.53,0.18,negative,57,Evening,43,273.26,Low,Route B,image
25615,633,1054,0.45,0.04,neutral,23,Evening,70,182.21,Medium,Route B,spam
26816,36,3584,0.37,0.02,positive,39,Afternoon,28,221.02,Medium,Route C,video
8826,538,829,0.35,0.04,neutral,10,Evening,16,89.34,Low,Route A,text
10057,293,1379,0.42,0.08,neutral,24,Afternoon,60,108.43,High,Route A,spam
44574,534,5561,0.42,0.11,negative,58,Morning,50,304.69,Low,Route A,spam
34036,2926,1560,0.2,0.05,neutral,39,Morning,70,215.95,Medium,Route A,text
11990,508,642,0.44,0.08,neutral,10,Evening,48,126.44,Medium,Route A,spam
47159,4425,7873,0.43,0.12,negative,59,Night,83,358.45,Medium,Route A,text
22214,1624,4356,0.58,0.01,positive,30,Night,51,225.31,Low,Route A,text
30476,2817,4961,0.58,0.08,neutral,33,Afternoon,149,259.31,High,Route C,image
38262,2849,1598,0.25,0.01,positive,33,Evening,25,229.03,Low,Route B,text
21965,1938,3985,0.46,0.1,neutral,34,Morning,80,207.78,Medium,Route C,text
1896,81,242,0.37,0.04,positive,10,Evening,64,48.09,High,Route A,spam
49844,4829,9261,0.1,0.08,neutral,91,Afternoon,41,349.45,Low,Route A,image
8378,769,1540,0.18,0.04,neutral,10,Morning,14,64.81,Low,Route B,text
37118,229,3476,0.32,0.05,positive,58,Night,58,245.61,Medium,Route A,text
41236,1443,5453,0.13,0.14,negative,47,Evening,50,259.39,Medium,Route B,text
19901,1438,3283,0.21,0.03,positive,25,Evening,54,162.03,Medium,Route B,text
47990,1097,5900,0.24,0.05,positive,55,Afternoon,77,314.28,Medium,Route C,image
9614,436,1025,0.42,0.18,negative,13,Evening,26,93.15,Low,Route A,text
31385,2221,3819,0.26,0.04,positive,50,Night,45,214.78,Medium,Route A,image
36963,1132,4570,0.19,0.09,negative,51,Afternoon,103,267.69,High,Route A,video
42799,985,5183,0.56,0.03,positive,47,Night,45,328.89,Low,Route A,image
13107,1028,269,0.09,0.22,negative,27,Evening,98,75.94,High,Route C,image
34709,502,4323,0.24,0.17,negative,47,Night,38,249.13,Low,Route A,text
26868,2046,1764,0.1,0.08,negative,17,Morning,92,160.85,High,Route C,text
38512,2154,2708,0.36,0.02,positive,55,Afternoon,45,260.27,Low,Route A,text
28686,2482,3064,0.42,0.09,neutral,29,Afternoon,37,235.04,Medium,Route A,text
30585,1363,2747,0.14,0.06,neutral,37,Morning,33,196.15,Low,Route A,text
1278,95,59,0.48,0.04,positive,10,Night,26,36.46,Low,Route A,text
20399,963,1724,0.55,0.05,neutral,25,Night,50,186.39,Medium,Route A,image
30559,756,2588,0.44,0.12,negative,39,Evening,64,211.1,Medium,Route B,text
31588,666,4686,0.56,0.02,positive,59,Afternoon,64,258.0,Medium,Route B,text
20704,2014,3469,0.29,0.02,positive,25,Morning,57,165.6,Medium,Route A,image
37821,2815,3749,0.43,0.04,neutral,41,Evening,178,257.33,High,Route C,image
15266,192,876,0.07,0.02,positive,28,Afternoon,41,90.74,High,Route C,text
32447,2912,3526,0.3,0.25,negative,38,Morning,31,244.17,Low,Route A,image
37723,305,3213,0.4,0.07,neutral,50,Night,108,274.04,High,Route C,text
5243,282,576,0.13,0.05,neutral,10,Evening,23,38.36,Low,Route C,text
22147,923,2800,0.51,0.08,neutral,31,Morning,90,183.57,Medium,Route A,text
21618,760,1920,0.1,0.03,positive,19,Afternoon,48,124.02,Medium,Route A,image
22223,458,4093,0.57,0.03,positive,28,Morning,111,197.73,High,Route C,spam
29455,1608,650,0.6,0.02,positive,17,Night,30,229.15,Low,Route A,video
46187,166,7464,0.22,0.04,positive,64,Morning,54,308.11,Medium,Route B,video
43224,1392,6050,0.32,0.07,neutral,64,Night,71,319.36,Medium,Route C,text
37661,1131,7414,0.14,0.09,neutral,51,Afternoon,63,266.52,Medium,Route A,text
29374,13,3759,0.49,0.12,negative,33,Afternoon,122,232.06,High,Route C,image
6673,459,1245,0.33,0.14,negative,13,Evening,64,89.39,Medium,Route B,video
28629,872,3952,0.53,0.06,neutral,47,Morning,37,231.21,Low,Route A,text
9722,790,1817,0.45,0.02,positive,10,Morning,67,111.28,Medium,Route A,text
46527,2821,3115,0.21,0.05,neutral,43,Morning,42,304.25,Medium,Route B,text
8228,712,880,0.53,0.01,positive,10,Morning,27,117.86,Low,Route A,text
44263,3117,2905,0.22,0.07,neutral,46,Evening,56,276.64,Medium,Route A,image
13816,699,2164,0.54,0.11,negative,18,Night,135,160.78,High,Route C,image
26410,1676,4616,0.43,0.2,negative,47,Night,70,203.91,High,Route C,image
12142,766,1202,0.52,0.19,negative,10,Morning,16,128.95,Low,Route A,text
28847,2134,4268,0.55,0.09,neutral,40,Evening,62,231.68,Medium,Route B,image
48739,1913,1251,0.53,0.04,positive,57,Morning,105,321.12,High,Route B,text
17035,163,2401,0.43,0.14,negative,26,Afternoon,108,156.02,High,Route A,text
4027,320,464,0.3,0.13,negative,18,Night,34,40.91,Low,Route A,image
18609,109,1210,0.13,0.03,neutral,19,Evening,100,106.53,High,Route C,text
49315,4318,1111,0.46,0.03,positive,50,Morning,33,309.31,Medium,Route B,image
28032,141,2687,0.28,0.13,negative,29,Morning,55,179.36,High,Route B,text
46352,2331,2995,0.07,0.1,negative,65,Morning,43,272.75,Low,Route C,image
20062,1870,885,0.42,0.15,negative,27,Evening,38,132.79,Low,Route A,text
27111,454,5422,0.54,0.07,neutral,36,Morning,50,224.96,Medium,Route A,video
10198,688,469,0.43,0.25,negative,12,Morning,49,90.93,Low,Route B,text
43750,2972,8153,0.19,0.04,positive,75,Night,140,330.9,High,Route C,video
3998,240,200,0.21,0.06,neutral,10,Night,121,25.68,High,Route C,text
19687,1521,1045,0.14,0.14,negative,31,Evening,26,111.86,Low,Route A,text
4397,431,348,0.53,0.02,positive,19,Morning,26,84.47,Low,Route B,spam
23781,450,4566,0.28,0.02,positive,40,Night,40,184.94,Low,Route C,text
4515,315,201,0.12,0.22,negative,10,Evening,52,29.74,Medium,Route C,video
6882,168,841,0.4,0.19,negative,23,Evening,15,69.45,Low,Route B,text
25829,1156,3008,0.39,0.09,negative,49,Night,38,212.95,Medium,Route A,text
12178,935,944,0.58,0.04,positive,12,Evening,26,132.4,Medium,Route A,text
20430,1690,2568,0.15,0.16,negative,23,Night,47,140.08,Medium,Route C,image
18306,21,3516,0.54,0.23,negative,25,Morning,48,165.09,Medium,Route B,text
18846,1579,3651,0.12,0.05,positive,43,Night,33,140.72,Low,Route A,text
4878,68,895,0.08,0.06,neutral,10,Evening,95,59.6,High,Route C,text
12753,168,840,0.07,0.04,neutral,16,Night,116,89.04,High,Route C,spam
21439,737,2091,0.45,0.1,neutral,31,Afternoon,27,159.59,Low,Route B,text
46807,1317,8073,0.19,0.03,positive,73,Morning,70,350.38,Medium,Route A,text
48505,1723,4421,0.5,0.25,negative,68,Night,94,316.81,High,Route C,text
9365,112,797,0.27,0.09,negative,16,Night,43,66.75,Low,Route A,text
25157,498,549,0.07,0.04,positive,23,Afternoon,21,119.46,Low,Route A,text
37595,268,3513,0.44,0.08,neutral,56,Night,164,282.04,High,Route C,text
31542,363,1235,0.35,0.02,positive,40,Evening,76,210.64,High,Route C,text
43842,2806,6525,0.19,0.1,neutral,77,Night,60,292.53,Low,Route A,image
2904,14,490,0.38,0.04,positive,10,Afternoon,9,75.58,Low,Route A,text
45187,1152,8865,0.43,0.02,positive,59,Afternoon,49,363.84,Medium,Route A,spam
41661,2422,7704,0.22,0.24,negative,74,Evening,105,292.42,High,Route A,text
49736,2966,5834,0.31,0.04,neutral,58,Morning,32,332.42,Low,Route C,text
28320,2435,2188,0.53,0.09,neutral,29,Morning,85,235.12,High,Route C,image
33319,1124,5891,0.46,0.04,neutral,46,Morning,40,286.78,Low,Route B,image
26270,1973,4307,0.28,0.16,negative,48,Afternoon,34,217.53,Low,Route A,text
4799,193,824,0.05,0.07,neutral,10,Afternoon,60,46.54,Medium,Route A,image
1504,68,300,0.49,0.01,positive,10,Night,34,62.61,Low,Route A,video
22361,2040,1680,0.21,0.02,positive,37,Evening,129,147.69,High,Route C,spam
43291,2963,2272,0.29,0.04,neutral,58,Night,143,283.4,High,Route C,text
25935,406,1980,0.29,0.05,positive,44,Night,77,164.8,High,Route A,image
43707,1383,2452,0.6,0.03,positive,53,Evening,98,291.35,High,Route C,text
8720,697,530,0.38,0.03,positive,10,Night,29,69.37,Low,Route A,text
38669,1092,5732,0.23,0.2,negative,58,Evening,200,256.35,High,Route C,spam
4955,280,242,0.42,0.23,negative,14,Night,38,84.87,Medium,Route C,text
46520,4090,7586,0.36,0.22,negative,58,Night,33,363.3,Low,Route B,image
19919,1592,3923,0.06,0.01,positive,32,Night,69,140.09,Medium,Route B,text
45142,3525,2781,0.45,0.04,neutral,63,Night,173,304.93,High,Route A,video
47409,2392,2962,0.06,0.04,neutral,58,Night,37,265.8,Low,Route A,video
31659,2461,1481,0.4,0.1,negative,41,Night,57,211.25,Medium,Route C,image
34111,1003,5937,0.47,0.03,positive,54,Evening,57,264.53,Medium,Route A,text
2837,16,181,0.35,0.17,negative,16,Night,28,59.59,Low,Route B,text
41340,2935,6546,0.12,0.08,neutral,66,Night,61,285.59,Low,Route A,spam
6334,209,679,0.29,0.08,neutral,10,Night,59,58.82,High,Route B,spam
17244,411,1176,0.46,0.24,negative,17,Evening,27,127.92,Medium,Route C,video
29550,1816,5005,0.11,0.09,neutral,38,Evening,53,226.81,Medium,Route C,spam
1586,100,177,0.54,0.09,neutral,10,Evening,36,74.1,Low,Route A,text
7318,556,880,0.16,0.24,negative,10,Night,144,56.76,High,Route C,text
8478,164,417,0.59,0.22,negative,10,Night,154,118.73,High,Route C,text
47457,3149,3959,0.55,0.04,neutral,62,Night,179,324.43,High,Route C,text
22579,1593,1887,0.57,0.16,negative,24,Evening,116,169.02,High,Route A,text
22974,535,2966,0.28,0.07,neutral,24,Night,39,179.48,Medium,Route C,text
2756,86,186,0.14,0.04,neutral,10,Afternoon,105,47.45,High,Route C,text
46311,3083,1940,0.23,0.04,positive,61,Evening,165,258.23,High,Route C,text
47159,1091,6466,0.45,0.02,positive,53,Morning,173,356.33,High,Route C,text
2702,269,312,0.56,0.2,negative,10,Night,14,71.23,Low,Route A,text
35286,2962,6484,0.37,0.08,neutral,41,Afternoon,104,285.59,High,Route A,video
38272,286,824,0.12,0.04,neutral,34,Morning,52,216.14,Medium,Route A,text
13835,446,948,0.44,0.05,positive,23,Morning,22,113.04,Low,Route A,text
47501,1929,6287,0.53,0.03,positive,63,Night,65,335.81,Low,Route A,text
23790,461,2477,0.55,0.05,positive,44,Night,37,198.46,Low,Route C,text
38469,2038,5824,0.21,0.04,positive,55,Morning,24,262.73,Low,Route A,image
25800,309,1562,0.09,0.09,neutral,40,Morning,106,165.45,High,Route C,text
45543,1396,4065,0.46,0.03,positive,51,Morning,45,308.89,Medium,Route B,video
18517,804,1746,0.42,0.03,neutral,38,Morning,109,154.01,High,Route A,text
3697,177,125,0.33,0.02,positive,10,Night,33,72.16,Low,Route C,text
2281,86,313,0.25,0.11,negative,13,Afternoon,29,34.53,Low,Route A,text
48865,2843,1491,0.16,0.02,positive,61,Night,54,259.11,Low,Route C,video
37893,3405,4658,0.6,0.02,positive,54,Night,63,280.34,Medium,Route B,spam
40137,2787,6768,0.23,0.05,positive,62,Afternoon,47,303.02,Low,Route A,video
4923,138,556,0.19,0.03,positive,14,Morning,16,68.9,Low,Route A,text
43015,1888,6664,0.06,0.05,positive,61,Evening,148,295.15,High,Route C,text
3674,146,570,0.15,0.09,neutral,10,Evening,84,24.45,High,Route B,text
17381,1036,2178,0.1,0.19,negative,36,Morning,88,120.45,High,Route C,text
23795,2164,3440,0.54,0.04,neutral,31,Evening,71,198.32,High,Route C,text
